0.0102191003, 0.00464328255, -0.000231409237, 0.002794362, -0.0259274983, -1.19243116, -58.6318641, -231.409237, 1054.1205, -3371.16622, 0, 3.37116622, -63.9230783
0.0204055158, 0.00962719213, -0.000142315726, 0.0125806827, -0.032577921, -0.307961605, -59.2525802, -142.315726, 1312.62087, -3945.12623, 0, 3.94512623, -77.9536176
0.0306103984, 0.0111498861, -4.4287308e-05, 0.00620023047, -0.034302071, -0.0798689716, -59.4677679, -44.287308, 1350.33696, -3533.46857, 0, 3.53346857, -75.9631625
0.0410223675, 0.0108606225, -1.43769914e-05, 0.000390640382, -0.0347538934, -0.0201868243, -59.4545695, -14.3769914, 1343.32477, -3205.63927, 0, 3.20563927, -72.3405948
0.0511822395, 0.0104124353, -1.99604184e-05, -0.00100995646, -0.0348667505, -0.00526991137, -59.4136095, -19.9604184, 1341.47466, -3133.56321, 0, 3.13356321, -71.4379187
0.061317496, 0.0102490962, -2.82655356e-05, -0.00056102379, -0.034896166, -0.00137884634, -59.4038677, -28.2655356, 1344.68679, -3163.38257, 0, 3.16338257, -71.8779542
0.0719395769, 0.0102622784, -3.12164562e-05, -1.33057742e-05, -0.0349040306, -0.000338095756, -59.4149278, -31.2164562, 1347.26464, -3194.32003, 0, 3.19432003, -72.3105621
0.0821453985, 0.0103017411, -3.06006521e-05, 8.74625378e-05, -0.0349059234, -8.75789242e-05, -59.4281796, -30.6006521, 1347.92866, -3202.43389, 0, 3.20243389, -72.4228421
0.0926095954, 0.0103184, -2.9550001e-05, 5.2147214e-05, -0.0349064195, -2.19148066e-05, -59.4380959, -29.550001, 1347.78598, -3200.30122, 0, 3.20030122, -72.3941868
0.102613846, 0.0103182761, -2.90672418e-05, -1.95926991e-06, -0.034906541, -5.82800798e-06, -59.4448331, -29.0672418, 1347.59439, -3197.6742, 0, 3.1976742, -72.3584439
0.112866369, 0.0103148581, -2.89160889e-05, 4.92834043e-06, -0.0349065737, -1.49969629e-06, -59.4506317, -28.9160889, 1347.52772, -3196.76509, 0, 3.19676509, -72.346056
0.123750672, 0.0103131362, -2.88464405e-05, 3.66334791e-05, -0.0349065824, -3.54828407e-07, -59.4563788, -28.8464405, 1347.53743, -3196.89174, 0, 3.19689174, -72.3477928
0.134461239, 0.0103130784, -2.87451504e-05, -8.39724992e-06, -0.0349065844, -8.59028034e-08, -59.4617014, -28.7451504, 1347.55552, -3197.13371, 0, 3.19713371, -72.3510992
0.144614495, 0.0103133612, -2.86419373e-05, -1.47687647e-06, -0.0349065849, -2.23854424e-08, -59.4663935, -28.6419373, 1347.56156, -3197.21455, 0, 3.19721455, -72.3522036
0.154681146, 0.0103135086, -2.85648602e-05, 3.22248558e-05, -0.034906585, -5.89951643e-09, -59.470705, -28.5648602, 1347.56107, -3197.20794, 0, 3.19720794, -72.3521133
0.165120073, 0.0103135242, -2.84958982e-05, 3.54178395e-06, -0.034906585, -1.4801486e-09, -59.47486, -28.4958982, 1347.55952, -3197.18714, 0, 3.19718714, -72.3518294
0.175365824, 0.0103135007, -2.84230108e-05, -1.28585974e-05, -0.034906585, -3.80907158e-10, -59.4786887, -28.4230108, 1347.55888, -3197.17856, 0, 3.19717856, -72.3517123
0.185713493, 0.0103134861, -2.83580946e-05, 2.74495507e-05, -0.034906585, -9.6703386e-11, -59.4823521, -28.3580946, 1347.55888, -3197.17855, 0, 3.19717855, -72.3517121
0.195822964, 0.0103134838, -2.83261939e-05, 1.39795776e-05, -0.034906585, -2.53367697e-11, -59.4857517, -28.3261939, 1347.55901, -3197.18028, 0, 3.19718028, -72.3517357
0.206388974, 0.0103134857, -2.830185e-05, 1.24079833e-06, -0.034906585, -6.24611474e-12, -59.4891484, -28.30185, 1347.55908, -3197.18117, 0, 3.19718117, -72.3517478
0.216712748, 0.0103134871, -2.82416638e-05, -1.17897872e-05, -0.034906585, -1.59057952e-12, -59.4923361, -28.2416638, 1347.55908, -3197.18122, 0, 3.19718122, -72.3517485
0.226937056, 0.0103134874, -2.82178366e-05, 4.45674479e-06, -0.034906585, -4.13002965e-13, -59.4953838, -28.2178366, 1347.55907, -3197.18107, 0, 3.19718107, -72.3517465
