time,q[0],q[1],q[2],dq[0],dq[1],dq[2],ddq[0],ddq[1],ddq[2],KE,PE,iterations,e,omega_n
0,0,-0.344,0,20,0,-58.1,5591.346455,67.830264,0,0.000000e+00,50.000000
0.268402,5.04874,-0.328848,-15.0934,18.6086,2.06698e-09,-55.7255,0.319292,-3.63319e-05,-0.174533,0.602328,-2.87476e-08,-1.80231,4925.631296,64.842539,31,0.000000e+00,4.452806e+01
0.278591,5.23837,-0.328848,-15.6612,18.6149,1.02754e-09,-55.7444,0.333438,-3.66634e-05,-0.174533,0.639618,-1.23437e-07,-1.91736,4928.984754,64.842539,33,0.000000e+00,4.409808e+01
0.289205,5.436,-0.328848,-16.253,18.6219,6.00709e-11,-55.7653,0.348103,-3.69406e-05,-0.174533,0.671587,-5.25121e-08,-2.01304,4932.674824,64.842539,31,0.000000e+00,4.365163e+01
0.299526,5.62823,-0.328848,-16.8287,18.6289,-1.72769e-10,-55.7864,0.36229,-3.71854e-05,-0.174533,0.695489,-4.94657e-10,-2.09724,4936.419712,64.842539,36,0.000000e+00,4.322444e+01
0.310297,5.82892,-0.328848,-17.4297,18.6366,-9.11579e-11,-55.8092,0.377017,-3.7346e-05,-0.174533,0.717742,1.03809e-08,-2.15151,4940.461077,64.842539,35,0.000000e+00,4.275939e+01
0.320636,6.02165,-0.328848,-18.0068,18.6441,-8.86572e-12,-55.8317,0.391076,-3.73625e-05,-0.174533,0.739946,4.8682e-09,-2.1549,4944.443275,64.842539,30,0.000000e+00,4.239473e+01
0.330769,6.2106,-0.328848,-18.5727,18.6516,1.41624e-11,-55.8542,0.404777,-3.75899e-05,-0.174533,0.746662,2.96287e-10,-2.23282,4948.423281,64.842539,45,0.000000e+00,4.188654e+01
0.340871,6.39906,-0.328848,-19.137,18.6592,9.05778e-12,-55.8769,0.418361,-3.76959e-05,-0.174533,0.755392,-8.79994e-10,-2.26781,4952.451794,64.842539,29,0.000000e+00,4.152206e+01
0.351319,6.59405,-0.328848,-19.721,18.6671,1.44006e-12,-55.9007,0.432328,-3.77543e-05,-0.174533,0.763484,-4.84521e-10,-2.28589,4956.667054,64.842539,34,0.000000e+00,4.110901e+01
0.361632,6.78661,-0.328848,-20.2976,18.675,-1.12734e-12,-55.9244,0.446034,-3.78184e-05,-0.174533,0.768319,-5.68321e-11,-2.30598,4960.864860,64.842539,37,0.000000e+00,4.066288e+01
