0.0101136399, 0.00672511526, -0.000433066348, 0.249134924, -0.0774233574, -3.62262137, -58.5431564, -433.066348, 2763.43568, -4926.78692, 0, 4.92678692, -121.091322
0.0201837969, 0.0140416194, -0.000166628476, 0.0307546704, -0.0975040218, -0.949352919, -59.1958887, -166.628476, 3418.35936, -5802.00334, 0, 5.80200334, -142.248694
0.0304891517, 0.0163763968, -5.07682097e-06, 0.0082830196, -0.102852871, -0.244403919, -59.2962627, -5.07682097, 3429.259, -5199.12742, 0, 5.19912742, -123.619601
0.0406030253, 0.015987987, 3.17389819e-05, -0.000634386144, -0.104222325, -0.0649905722, -59.0995029, 31.7389819, 3341.32628, -4720.67451, 0, 4.72067451, -106.940577
0.0507212221, 0.0153186674, 1.63739708e-05, -0.00230260981, -0.104587012, -0.0173188602, -58.892822, 16.3739708, 3316.30899, -4603.6051, 0, 4.6036051, -102.521716
0.0609336305, 0.0150602988, -2.38161512e-06, -0.00137631546, -0.104684696, -0.00456707428, -58.7548213, -2.38161512, 3329.88261, -4645.35915, 0, 4.64535915, -103.970013
0.0711723529, 0.0150723022, -1.18777439e-05, -0.000538619277, -0.104710508, -0.00120274079, -58.6672804, -11.8777439, 3342.94063, -4690.91536, 0, 4.69091536, -105.588274
0.0817641346, 0.0151333049, -1.56800899e-05, -0.000236910175, -0.104717421, -0.00030317045, -58.59965, -15.6800899, 3346.87448, -4704.84377, 0, 4.70484377, -106.080815
0.092002857, 0.0151589127, -1.79843812e-05, -0.000230389932, -0.104719137, -8.01555728e-05, -58.5444048, -17.9843812, 3346.14847, -4702.05114, 0, 4.70205114, -105.980277
0.102241579, 0.0151594039, -2.04251181e-05, -0.000239920724, -0.104719591, -2.12225772e-05, -58.4977504, -20.4251181, 3345.0545, -4698.00305, 0, 4.69800305, -105.835678
0.112569273, 0.0151543301, -2.28786683e-05, -0.00021640645, -0.104719712, -5.5608917e-06, -58.4598158, -22.8786683, 3344.6686, -4696.57932, 0, 4.69657932, -105.784818
0.122610749, 0.0151517928, -2.49765296e-05, -0.000215727057, -0.104719743, -1.51351505e-06, -58.4311141, -24.9765296, 3344.70545, -4696.71218, 0, 4.69671218, -105.789539
0.132814298, 0.0151515399, -2.67339104e-05, -0.000143272097, -0.104719752, -4.03557869e-07, -58.4089418, -26.7339104, 3344.80362, -4697.07146, 0, 4.69707146, -105.802351
0.142872447, 0.0151519484, -2.81750017e-05, -0.000106953895, -0.104719754, -1.09729473e-07, -58.3927335, -28.1750017, 3344.84499, -4697.22297, 0, 4.69722297, -105.807754
